,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,History,Adventure,Comedy,Documentary,Action,Mystery,Western,Fantasy,Drama,Music,Romance,Sport,Sci-Fi,War,Film-Noir,Family,Crime,Short,Biography,Animation,Horror,News,Thriller,Musical
Civil Brand,1.0,0.012315270935960592,0.26006191950464397,0.0009130434782608696,0.02039130434782609,0.0009328125,0.00031976749785900683,0.0003243066023024585,0.00389048771945853,0.06976744186046512,0.004546353034196481,0.00011899572046215883,0.8599999999999994,0.00354014598540146,0.48051948051948046,0.04520917678812417,0.0002464183381088825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lonesome Jim,1.0,0.09852216748768473,0.26006191950464397,0.5217391304347826,0.009260869565217392,0.0012156250000000001,0.00020238507487291168,0.0040709947394865185,0.0021926819240783886,0.0,0.010278711207748568,0.00011899572046215883,0.8900000000000006,0.002386861313868613,0.6493506493506492,0.04520917678812417,0.000681948424068768,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drinking Buddies,1.0,0.1896551724137931,0.2569659442724458,0.009434782608695652,0.010565217391304348,0.015625,0.00045071852421458235,0.02717724835316752,0.031184809586892636,0.11627906976744186,0.02075508993872307,0.004714234054215005,0.9699999999999989,0.07299270072992702,0.5844155844155844,0.07894736842105264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deceptive Practice: The Mysteries and Mentors of Ricky Jay,1.0,0.04679802955665025,0.25077399380804954,0.0,0.002130434782608696,0.000534375,0.000198850584529161,0.00045509448388793907,0.0007354620620346261,0.0,0.0011860051393556038,0.00011899572046215883,0.9600000000000009,0.0005766423357664234,0.7142857142857142,0.07894736842105264,0.00169054441260745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seven Samurai,0.0,0.18719211822660098,0.6037151702786377,0.0,0.00017391304347826088,0.000475,0.0003535792109167468,0.13552642714138524,0.0005146711738461773,0.13953488372093023,0.11761217631943073,0.00047613859614243194,0.379999999999999,5.839416058394161e-05,0.9220779220779219,0.01282051282051283,0.03151862464183381,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Other Dream Team,1.0,0.030788177339901482,0.2538699690402477,0.00026086956521739134,0.00034782608695652176,2.1875e-05,0.00017569362417060695,0.0018233369373975815,6.699861434683965e-05,0.023255813953488372,0.001581340185807472,0.00011899572046215883,0.9600000000000009,6.56934306569343e-05,0.8831168831168831,0.07894736842105264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Suede,0.0,0.011083743842364532,0.2786377708978328,0.001391304347826087,0.014304347826086958,0.0171875,0.03293045731801466,0.0017801355104485313,0.018027195346641697,0.0,0.004546353034196481,0.00011899572046215883,0.75,0.00308029197080292,0.5454545454545454,0.04520917678812417,0.00098567335243553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finishing the Game: The Search for a New Bruce Lee,1.0,0.041871921182266014,0.23839009287925697,0.029608695652173916,0.0062173913043478265,0.0003734375,6.928021846411313e-05,0.0009770624094915309,0.0011176587029677343,0.0,0.002174342755485274,0.00011899572046215883,0.9100000000000001,0.0012554744525547447,0.5974025974025974,0.04520917678812417,0.00044412607449856735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubber,1.0,0.2820197044334975,0.23219814241486067,0.010782608695652174,0.008521739130434783,0.0005515625000000001,0.00012867096450436133,0.01549333366474154,0.002280998279353768,0.0,0.03340581142518285,0.00011899572046215883,0.9400000000000013,0.00181021897810219,0.5454545454545454,0.04520917678812417,0.13180515759312322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kiss the Bride,1.0,0.009852216748768473,0.28792569659442724,0.00026086956521739134,0.014130434782608697,0.00061875,4.1781410220490334e-05,0.0008007058994803401,0.003517427253209082,0.06976744186046512,0.001779007709033406,0.00011899572046215883,0.9100000000000001,0.0023795620437956203,0.5324675324675324,0.04520917678812417,0.00017191977077363898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Slaughter Rule,1.0,0.019704433497536946,0.32507739938080493,0.0005217391304347827,0.03039130434782609,0.051562500000000004,1.705707170354683e-05,0.0011830089379609753,0.05374202488084906,0.046511627906976744,0.0061276932200039535,0.00011899572046215883,0.8599999999999994,0.007299270072992701,0.5844155844155844,0.07894736842105264,0.0005243553008595988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monsters,1.0,0.42241379310344823,0.2693498452012384,0.016521739130434785,0.00491304347826087,0.00103125,0.0003118175244146926,0.044777983132505875,0.0017023738827219711,0.0,0.08895038545167029,0.00011899572046215883,0.9400000000000013,0.0020437956204379564,0.6233766233766234,0.07894736842105264,0.054441260744985676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
The Californians,1.0,0.0012315270935960591,0.2476780185758514,0.0,0.015086956521739131,0.0009125,0.03293045731801466,0.00017398930853453065,0.0029296666818936245,0.06976744186046512,0.00197667523225934,0.004714234054215005,0.8900000000000006,0.0037007299270072993,0.4415584415584416,0.04520917678812417,8.30945558739255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Living Wake,1.0,0.0332512315270936,0.26006191950464397,0.0,0.007391304347826088,0.0007375,1.563827889070941e-05,0.0004343814709671616,0.0015942624822986617,0.046511627906976744,0.001779007709033406,0.00011899572046215883,0.9100000000000001,0.0013503649635036496,0.6363636363636364,0.07894736842105264,0.0009713467048710602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Detention of the Dead,1.0,0.034482758620689655,0.2476780185758514,0.0016521739130434783,0.019347826086956524,0.0008625000000000001,1.5384500380164811e-06,0.0012031301505125878,0.003427588202153092,0.13953488372093023,0.003755682941292746,0.00011899572046215883,0.9600000000000009,0.0038905109489051097,0.3896103896103895,0.07894736842105264,0.0025730659025787967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Crazy Stone,1.0,0.012315270935960592,0.281733746130031,0.0,0.0,6.25e-06,0.03293045731801466,0.0012380463722933268,1.2181566244879936e-05,0.023255813953488372,0.001581340185807472,0.0007142338465959473,0.8999999999999986,2.9197080291970804e-05,0.7922077922077921,0.07894736842105264,6.59025787965616e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Walker: 30 Century Man,1.0,0.05788177339901478,0.27244582043343657,0.00013043478260869567,0.0010869565217391304,4.6875e-05,0.03293045731801466,0.0005923921695342354,0.00018120079789258906,0.0,0.00197667523225934,0.00011899572046215883,0.8999999999999986,0.00019708029197080293,0.7402597402597402,0.04520917678812417,0.0023151862464183383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Everything Put Together,1.0,0.02832512315270936,0.2476780185758514,0.01717391304347826,0.027695652173913045,0.0015484375000000001,0.03293045731801466,0.0003527130200223819,0.005038600338038463,0.0,0.001779007709033406,2.375762028075267e-05,0.8399999999999999,0.006905109489051095,0.6493506493506492,0.04520917678812417,6.303724928366763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Good Kill,1.0,0.20320197044334976,0.2941176470588236,0.02117391304347826,0.005130434782608696,0.0015484375000000001,0.0004164071436231276,0.00932144761471902,0.0031961384435003734,0.0,0.013243724056137577,0.004714234054215005,0.9800000000000004,0.0068832116788321174,0.6233766233766234,0.07894736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Now Is Good,1.0,0.05788177339901478,0.29721362229102166,0.0009130434782608696,0.02956521739130435,0.0390625,0.03293045731801466,0.015894574315035458,0.04111126338068918,0.06976744186046512,0.010476378730974503,0.004714234054215005,0.9600000000000009,0.005591240875912409,0.7272727272727273,0.07894736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girls Gone Dead,1.0,0.07758620689655173,0.30030959752321984,0.001391304347826087,0.010347826086956523,0.0010703125,0.03293045731801466,0.001187743340914296,0.0032007065308422033,0.046511627906976744,0.005337023127100217,0.00011899572046215883,0.9600000000000009,0.003591240875912409,0.2467532467532467,0.07894736842105264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Subconscious,1.0,0.0,0.3560371517027864,0.017652173913043478,0.006608695652173913,0.000559375,0.03293045731801466,0.00016984670595037517,0.0015805582202731718,0.0,0.00296501284838901,0.004714234054215005,0.990000000000002,0.0023138686131386863,0.07792207792207792,0.07894736842105264,0.001011461318051576,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Enter Nowhere,1.0,0.030788177339901482,0.2569659442724458,0.0,0.0052173913043478265,0.000503125,0.03293045731801466,0.0029708378532086526,0.000959298341784295,0.06976744186046512,0.008697371021941095,0.00011899572046215883,0.9499999999999993,0.0012992700729927008,0.6493506493506492,0.07894736842105264,0.002008595988538682,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fight to the Finish,1.0,0.002463054187192118,0.2693498452012384,0.0,0.009217391304347827,0.001434375,0.03293045731801466,3.254902030407887e-05,0.0031839568772554934,0.0,0.000197667523225934,3.566238280342845e-05,1.0,0.002934306569343066,0.3116883116883117,0.07894736842105264,0.0010916905444126074,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alleluia! The Devil's Carnival,1.0,0.011083743842364532,0.2786377708978328,0.007086956521739131,0.013173913043478262,0.00099375,0.03293045731801466,0.00015031729376792783,0.0037123323131271605,0.11627906976744186,0.003755682941292746,0.00011899572046215883,1.0,0.0033284671532846717,0.7532467532467533,0.04048582995951418,0.002025787965616046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Born to Fly: Elizabeth Streb vs. Gravity,1.0,0.011083743842364532,0.23219814241486067,0.0,0.0,0.0,2.766185764936129e-05,2.0713012920777458e-05,0.0,0.023255813953488372,0.001779007709033406,0.00011899572046215883,0.9800000000000004,0.0,0.6753246753246752,0.07894736842105264,0.00012607449856733526,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Toxic Avenger,1.0,0.11699507389162561,0.26006191950464397,0.00026086956521739134,0.0004347826086956522,0.0007625,0.03293045731801466,0.011390973505689272,0.0008420507666773256,0.0,0.028859458390986362,0.00011304333920082094,0.6799999999999997,8.029197080291971e-05,0.5974025974025974,0.04520917678812417,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Straight Out of Brooklyn,1.0,0.008620689655172414,0.26006191950464397,0.0004347826086956522,0.0004347826086956522,0.0005515625000000001,0.0035662205470561345,0.00027814617350758303,0.000578624396631797,0.09302325581395349,0.00197667523225934,0.00010709095793948306,0.75,8.75912408759124e-05,0.5584415584415584,0.04520917678812417,0.0003524355300859599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bloody Sunday,1.0,0.11206896551724138,0.30959752321981426,0.02265217391304348,0.0034782608695652175,0.0012078125000000001,0.0010097005389249653,0.011674445882519341,0.0014861510818753522,0.0,0.023522435263886147,0.00047613859614243194,0.8599999999999994,0.0006496350364963504,0.7922077922077921,0.04520917678812417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diamond Ruff,1.0,0.0,0.23219814241486067,0.0002173913043478261,0.010304347826086958,0.0007375,0.03293045731801466,2.840641771992337e-05,0.002667763007628706,0.13953488372093023,0.000790670092903736,0.00011899572046215883,0.990000000000002,0.001832116788321168,0.35064935064935066,0.07894736842105264,0.00017765042979942693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conversations with Other Women,1.0,0.44827586206896547,0.23839009287925697,0.00013043478260869567,0.01939130434782609,0.015625,0.0004983000225698511,0.0059996721425954825,0.01902760647450246,0.0,0.010476378730974503,0.00010709095793948306,0.8900000000000006,0.004751824817518248,0.7142857142857142,0.08164642375168692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poultrygeist: Night of the Chicken Dead,1.0,0.10714285714285715,0.29721362229102166,0.015869565217391305,0.002130434782608696,0.0014171875,3.0030018776256746e-05,0.0035070089876722064,0.0021485237464406986,0.0,0.011267048823878238,0.00011899572046215883,0.8999999999999986,0.0026642335766423357,0.5974025974025974,0.04520917678812417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Mutual Friends,1.0,0.002463054187192118,0.24458204334365327,0.0,0.013217391304347827,0.0013640625,0.03293045731801466,3.491622178073915e-05,0.004309229059126277,0.023255813953488372,0.00039533504645186793,0.00010709095793948306,0.9699999999999989,0.0034233576642335767,0.6753246753246752,0.07894736842105264,8.882521489971347e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42nd Street,0.0,0.07881773399014778,0.2538699690402477,0.0010434782608695653,0.001956521739130435,0.0009531250000000001,0.0030240904773775625,0.004684691722310697,0.001515082301706942,0.046511627906976744,0.018976082229689665,0.00010447191018449438,0.1700000000000017,0.0007664233576642336,0.7922077922077921,0.01282051282051283,0.0012578796561604586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rise of the Entrepreneur: The Search for a Better Way,1.0,0.13177339901477833,0.1393188854489164,0.0,0.0,1.25e-05,0.03293045731801466,4.320142694905013e-05,1.522695780609992e-05,0.0,0.001779007709033406,0.00010709095793948306,0.9800000000000004,1.4598540145985402e-05,0.8571428571428571,0.07894736842105264,0.0013180515759312322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metropolitan,1.0,0.08620689655172414,0.281733746130031,0.0038695652173913048,0.00013043478260869567,0.0001375,0.003863279470422368,0.004224271035100272,0.0002634263700455286,0.023255813953488372,0.010081043684522634,5.35195265874421e-05,0.740000000000002,0.0005401459854014599,0.7662337662337662,0.032388663967611336,0.002478510028653295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As It Is in Heaven,1.0,0.04064039408866995,0.390092879256966,0.0004347826086956522,0.0008260869565217392,0.001078125,1.2817787154345861e-05,0.008011793397756721,0.001178566534192134,0.3488372093023256,0.01838307966001186,0.005952329356573286,0.879999999999999,0.0001751824817518248,0.7792207792207791,0.04520917678812417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roadside,1.0,0.01724137931034483,0.22910216718266255,0.0006521739130434783,0.004043478260869565,0.0013234375,0.03293045731801466,0.00015564349709041347,0.001752622843482101,0.0,0.0009883376161296698,0.004714234054215005,0.9699999999999989,0.0006861313868613139,0.3246753246753247,1.0,0.00017478510028653296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Napoleon Dynamite,1.0,0.2697044334975369,0.26315789473684215,0.004347826086956522,0.020956521739130436,0.001515625,0.05856733865178142,0.09554202699911644,0.0060146483334094685,0.0,0.29096659418857485,9.518619541680728e-05,0.879999999999999,0.00554014598540146,0.6883116883116883,0.04520917678812417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Ruin,1.0,0.3423645320197044,0.2569659442724458,0.0024782608695652175,0.004,0.0015625,0.0003391835262875123,0.02525389715338104,0.002326679152772068,0.0,0.026487448112275155,0.0002537973941256743,0.9699999999999989,0.0017153284671532847,0.7142857142857142,0.07894736842105264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Paranormal Activity,1.0,0.5024630541871921,0.23839009287925697,0.004782608695652175,0.0009130434782608696,0.0002953125,0.14190179393596514,0.10937595242871911,0.0005024896076012974,0.0,0.23482901759240957,3.5195239922038645e-06,0.9100000000000001,0.0007956204379562044,0.6103896103896104,0.04520917678812417,0.034383954154727794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Dogtown and Z-Boys,0.0,0.10467980295566502,0.26006191950464397,0.006391304347826088,0.0002173913043478261,3.4375e-05,0.0017003594128293727,0.006131643624919293,8.222557215293958e-05,0.0,0.017197074520656257,0.004714234054215005,0.8500000000000014,0.00014598540145985403,0.7922077922077921,0.01282051282051283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monty Python and the Holy Grail,1.0,0.16009852216748768,0.26006191950464397,0.0,0.014434782608695653,0.0012421875,0.001616076019208193,0.22620681410781063,0.0032859774945563627,0.0,0.13026289780589048,5.4608812358266935e-05,0.5899999999999999,0.004094890510948905,0.8701298701298702,0.032388663967611336,0.04011461318051576,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinceañera,1.0,0.08374384236453203,0.2569659442724458,0.0010869565217391304,0.006,0.00036093750000000004,0.002221991279394578,0.0021719073548358077,0.0011739984468503038,0.023255813953488372,0.009290373591618897,9.518619541680728e-05,0.8999999999999986,0.0014598540145985403,0.7142857142857142,0.07894736842105264,0.0012206303724928368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gory Gory Hallelujah,1.0,0.008620689655172414,0.27554179566563464,0.0006086956521739131,0.00026086956521739134,0.0005640625,1.5300345848170746e-05,0.00010297326423472222,0.000589283267096067,0.046511627906976744,0.003360347894840878,2.375762028075267e-05,0.870000000000001,0.00010218978102189781,0.4025974025974026,0.04048582995951418,0.00011174785100286533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
Tarnation,1.0,0.0874384236453202,0.25077399380804954,0.0008695652173913044,0.0,9.062500000000001e-05,0.000778234813589855,0.003375629305717561,0.00011877027088757938,0.06976744186046512,0.022336430124530543,0.0,0.870000000000001,0.00014598540145985403,0.7272727272727273,0.01282051282051283,0.002160458452722063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Love in the Time of Monsters,1.0,0.009852216748768473,0.2786377708978328,0.0,0.011782608695652175,0.0014609375,0.03293045731801466,8.166845094477969e-05,0.0035783350844334812,0.06976744186046512,0.000790670092903736,0.00011899572046215883,0.9800000000000004,0.005175182481751825,0.49350649350649356,0.07894736842105264,0.0005558739255014327,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Beyond,0.0,0.24876847290640394,0.23219814241486067,0.01673913043478261,0.0009565217391304348,7.500000000000001e-05,0.00016597509063985498,0.008865169530092752,0.00018729158101502902,0.0,0.04981221585293537,9.518619541680728e-05,0.6499999999999986,0.00016058394160583942,0.6883116883116883,0.07894736842105264,0.005730659025787966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What Happens in Vegas,1.0,0.1810344827586207,0.2910216718266254,0.0005217391304347827,0.006478260869565218,0.0010031250000000001,0.10555706759772611,0.08328702495444616,0.0015622858709058518,0.046511627906976744,0.0296501284838901,0.00833328186110844,0.9200000000000017,0.001248175182481752,0.5844155844155844,0.07894736842105264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Dark Hours,1.0,0.09729064039408868,0.22600619195046442,0.00013043478260869567,0.0016956521739130437,0.00016875,0.03293045731801466,0.002830581165716531,0.00041417325232591786,0.0,0.010081043684522634,0.00011899572046215883,0.8900000000000006,0.00046715328467153287,0.5844155844155844,0.04520917678812417,0.0004756446991404012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
My Beautiful Laundrette,1.0,0.05541871921182266,0.2786377708978328,0.015217391304347827,0.0014347826086956524,0.000178125,0.03293045731801466,0.006256513502813124,0.00039590090295859795,0.023255813953488372,0.012453053963233842,0.00015471000803018612,0.6900000000000013,0.00044525547445255475,0.6883116883116883,0.032388663967611336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Show Me,1.0,0.011083743842364532,0.2786377708978328,0.0,0.0036086956521739133,0.001434375,0.03293045731801466,0.00021541533437608557,0.0017708951928494207,0.0,0.000790670092903736,0.000214233820643565,0.879999999999999,0.0007299270072992701,0.5714285714285714,0.04048582995951418,3.4383954154727795e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Cries & Whispers,1.0,0.09236453201970443,0.26006191950464397,0.0,0.004,0.0006875000000000001,0.03293045731801466,0.011811743568165637,0.0012318608865134835,0.0,0.03874283455228306,9.518619541680728e-05,0.5599999999999987,0.0009635036496350365,0.8571428571428571,0.032388663967611336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
